Data_BR;Hora_BR;SO2_BR;CO_BR;O3_BR;MP_BR;NO_BR;NOX_BR;NO2_BR;VEL_VENTO_BR;DIR_VENTO_BR;TEMP_BR;UMID_BR;STWD_BR
15/9/2015;15;0.4;0.69;9.1;40.8;46;62.7;16.8;4.7;206.5;26.9;50;37
15/9/2015;16;1.4;0.65;9.3;30.1;37.3;50.8;14;4.4;195.9;26.7;51;33
15/9/2015;17;1.2;0.84;7.8;55.9;55.8;72.4;18;4.8;206.6;25.5;54;30.2
15/9/2015;18;0.9;1.06;6;39.3;53.8;74.2;21.3;3.9;196;24.7;59;34.6
15/9/2015;19;0.9;1.13;3.8;66.9;90.5;114.3;25.1;4.2;208.5;24.4;63;29.2
15/9/2015;20;0.9;0.83;4.2;66.7;68.4;90;21.9;4.3;207;24.3;63;32
15/9/2015;21;0.4;0.7;5.3;48;35.2;50.6;14.9;1.8;81.7;22.5;76;57.9
15/9/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
15/9/2015;23;0.2;1.11;2.9;31;83.2;100;17;2.2;218.4;21.7;83;25.8
15/9/2015;24;0;0.69;4.3;31;42;58.7;16.5;3.7;218.6;22.6;79;19.2
16/9/2015;1;0;0.44;10.8;37.1;9.8;18.3;8.1;3.2;199.1;22.9;74;29
16/9/2015;2;0;0.39;11.9;19.5;5.4;13.6;7.7;3.1;204.6;23.3;70;29.1
16/9/2015;3;0;0.32;16.2;18.4;1.8;4.7;2.5;3.1;202.1;23.4;68;30.6
16/9/2015;4;0;0.31;15.2;14;4.1;8.1;3.6;2.9;203.6;23.2;69;30.9
16/9/2015;5;0;0.32;13.3;37.3;9.9;15.6;5.5;2.2;200.8;23;68;36
16/9/2015;6;0;0.51;7.6;21.7;48.8;63.8;15.6;1.9;194;22.9;69;42.4
16/9/2015;7;0;0.92;4.6;30.9;78.3;99.2;21.6;2.6;197.9;23.5;69;30
16/9/2015;8;0;0.93;6.1;67.9;55.2;72.4;17.7;3.8;200.2;24.1;66;35.3
16/9/2015;9;0;1.29;4;45.6;79.7;98.5;19.6;2.7;129.4;23.5;75;37.5
16/9/2015;10;0.2;1.19;5.6;58.1;73.3;96.4;23.4;5.5;217.4;25.5;66;23.1
16/9/2015;11;0.9;1.03;4.9;53.1;70.5;89.2;19.5;3.9;208.1;23.7;77;34.6
16/9/2015;12;0.8;0.81;6.5;58.7;51.7;64.1;14.6;4.9;198.8;25.8;62;30
16/9/2015;13;0.8;0.83;5.7;52.2;39.2;50.2;11.4;4;201.3;25.5;68;34.5
16/9/2015;14;0.1;0.82;5.3;26.8;71;83.8;14.3;2.6;206.7;22.6;84;34.9
16/9/2015;15;0;0.93;4.3;29;70.4;84.2;16.1;5.6;220;24.3;75;22.9
16/9/2015;16;0;0.77;4.7;25.7;54;70.2;16.9;4.4;205.6;24;75;31
16/9/2015;17;0;1.05;3.2;31.6;92.4;111.6;20.9;3.5;211.1;21.9;84;28.3
16/9/2015;18;0;1.64;2.1;35.2;108.4;131.7;24.7;1.9;140.9;21.8;84;40.1
16/9/2015;19;0.1;1.8;0.9;35.5;161.4;187.4;26.4;1.4;237.3;22.4;82;33.3
16/9/2015;20;0;0.78;2.1;53.9;62.8;80.9;18.1;1;113;23.3;74;58
16/9/2015;21;0;0.59;4;28.8;53.5;77;23;0.8;155.6;23.5;71;61.3
16/9/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
16/9/2015;23;0;0.49;4.1;58.8;34.8;54;18.8;0.7;96.7;23.3;69;61.1
16/9/2015;24;0;0.23;6.7;32.8;22.3;33.7;11.3;0.7;161.7;23;71;59.4
17/9/2015;1;0;0.18;8.3;20.7;11.4;19.9;7.9;1.2;114.7;22.7;74;52.5
17/9/2015;2;0;0.15;4.6;16.1;11.5;22.6;10.6;0.4;14.5;21.9;77;54.4
17/9/2015;3;0;0.09;9.8;21.5;4.8;11.8;6.5;1.2;206.9;22.3;73;37.7
17/9/2015;4;0;0.04;10.9;40;7.3;13.4;5.6;1.1;190;22.5;71;35.9
17/9/2015;5;0;0.17;6;40.8;22.8;34.7;11.4;0.4;183.1;22.3;71;57.9
17/9/2015;6;0;0.75;1.3;38.5;177.2;201.9;24.2;0.6;355.6;22;74;40.9
17/9/2015;7;0;1.12;1.2;120;179;206.5;27.2;0.3;46.4;23.1;72;54.3
17/9/2015;8;0;0.67;5.1;170.5;53.4;73;20;1.6;169.9;25.2;64;51.4
17/9/2015;9;0;0.63;6.9;128.9;44.5;60.7;16.5;3.5;195.4;25.3;62;34.8
17/9/2015;10;0;0.72;7.1;92.7;52.1;66;15.3;4.2;194.3;26.5;59;36.7
17/9/2015;11;0.2;0.52;7.3;99.1;55;73.4;18.8;5.8;199.2;26.8;54;30.3
17/9/2015;12;0.1;0.57;7.2;74.7;55.2;72;16.9;5.9;203.9;26.9;53;27.8
17/9/2015;13;0.6;0.54;6.8;48.7;60;76.8;17.6;4.8;202.1;27.9;46;35
17/9/2015;14;0.2;0.53;6.5;53.5;<Samp;<Samp;<Samp;6.6;207.6;26.8;55;23
17/9/2015;15;0.2;0.56;6.3;29.9;InVld;InVld;InVld;5.9;203.8;26;60;28
17/9/2015;16;0.1;0.6;7.4;57.5;InVld;InVld;InVld;4.6;186;26.1;57;32.6
17/9/2015;17;0;0.76;6.5;58.6;InVld;InVld;InVld;3.7;190.1;25.1;64;36.1
17/9/2015;18;0;1.16;4;53.2;InVld;InVld;InVld;3.8;203.6;24.4;68;26.2
17/9/2015;19;0;0.94;4.5;55.2;InVld;InVld;InVld;3.6;186;24.1;64;30.7
17/9/2015;20;0;0.88;3.1;63.4;InVld;InVld;InVld;3.8;207.7;24.2;64;26.2
17/9/2015;21;0;0.69;4.7;72.6;InVld;InVld;InVld;2.9;196.8;23.9;65;32.5
17/9/2015;22;0;0.65;5.8;62.5;InVld;InVld;InVld;3;196.7;23.7;68;32.9
17/9/2015;23;0;0.65;5.2;64.5;InVld;InVld;InVld;1.9;195.9;23.6;68;33.6
17/9/2015;24;0;0.5;7.8;54;InVld;InVld;InVld;1.9;204.3;23.4;69;35.4
18/9/2015;1;0;0.29;9.5;27.6;InVld;InVld;InVld;1.9;198.7;23.2;71;33.8
18/9/2015;2;0;0.27;11.4;24.6;InVld;InVld;InVld;2;197.3;23;72;27
18/9/2015;3;0;0.21;12.7;30.5;InVld;InVld;InVld;2.4;202.1;23;70;24.9
18/9/2015;4;0;0.24;12.2;16.9;InVld;InVld;InVld;1.9;191.5;22.8;71;28.4
18/9/2015;5;0;0.32;9.7;13.7;InVld;InVld;InVld;1.9;196;22.6;73;28.1
18/9/2015;6;0;0.5;5;22.7;InVld;InVld;InVld;2.1;189.9;22.7;72;29.3
18/9/2015;7;0;0.64;5.8;42.3;InVld;InVld;InVld;3.1;186.1;23.9;68;28.9
18/9/2015;8;0;1;6.2;55.6;InVld;InVld;InVld;3.6;197.6;25.1;64;31.1
18/9/2015;9;0;0.93;6.7;60.4;InVld;InVld;InVld;3.6;198.1;26.3;60;37
18/9/2015;10;0;0.78;8;69.3;InVld;InVld;InVld;3.6;179.8;26.9;57;40.3
18/9/2015;11;0.1;0.78;7;38.6;InVld;InVld;InVld;4.9;204.6;26.3;61;33.1
18/9/2015;12;0;0.73;7.6;54.3;InVld;InVld;InVld;5.4;197.1;26.3;62;30.1
18/9/2015;13;0;0.76;6.7;31.3;InVld;InVld;InVld;6.1;210.3;25.9;63;24.7
18/9/2015;14;0.1;0.58;7.6;45.6;InVld;InVld;InVld;4.9;191.8;26.6;59;34.7
18/9/2015;15;0;0.58;8.8;35.9;InVld;InVld;InVld;4.2;189.9;26.2;60;39.1
18/9/2015;16;0.1;0.67;8.2;41.2;InVld;InVld;InVld;5.1;211.4;25.8;60;29.4
18/9/2015;17;0.1;0.81;7.3;31.2;InVld;InVld;InVld;4.6;200.5;25.1;63;32.3
18/9/2015;18;0;0.97;6.6;48.4;InVld;InVld;InVld;4.2;199.5;24.3;65;26.6
18/9/2015;19;0;0.95;5.5;44.8;InVld;InVld;InVld;3.5;203.1;24.1;66;30.7
18/9/2015;20;0;0.75;5.1;42.7;InVld;InVld;InVld;3.2;205.1;24;66;27.1
18/9/2015;21;0;0.55;6.6;50.9;NoData;NoData;NoData;3.5;204.4;23.8;66;25.8
18/9/2015;22;<Samp;<Samp;<Samp;<Samp;InVld;InVld;InVld;<Samp;<Samp;<Samp;<Samp;<Samp
18/9/2015;23;0;0.58;5.4;35.5;InVld;InVld;InVld;2.9;197.5;24.1;67;33.6
18/9/2015;24;0;0.4;7.1;43.8;InVld;InVld;InVld;1.6;130.7;23.4;73;44.9
19/9/2015;1;0;0.32;6.7;41.1;InVld;InVld;InVld;1.2;206.5;21.6;79;47.2
19/9/2015;2;0;0.18;12.1;24.4;InVld;InVld;InVld;1.4;148.8;21.7;80;53.4
19/9/2015;3;0;0.24;7.3;14.2;InVld;InVld;InVld;1;49.1;21.4;81;31.2
19/9/2015;4;0;0.29;7;19.6;InVld;InVld;InVld;0.5;208.4;20.9;84;32.1
19/9/2015;5;0;0.38;1.1;17;InVld;InVld;InVld;0.2;277.6;21.4;85;47.7
19/9/2015;6;0;0.54;1.6;20.4;InVld;InVld;InVld;0.8;206.3;21.8;84;31.7
19/9/2015;7;0;0.59;4.7;14.6;InVld;InVld;InVld;1.2;190.4;21.5;85;44.1
19/9/2015;8;0;0.94;3;22.6;InVld;InVld;InVld;1.4;133.1;22.7;85;48.9
19/9/2015;9;0;0.81;7.1;41.7;InVld;InVld;InVld;5.1;51.7;23.4;77;34.3
19/9/2015;10;0;0.75;8.7;24.7;InVld;InVld;InVld;5.1;54.9;23.9;71;38.1
19/9/2015;11;0;0.83;8.8;41.9;InVld;InVld;InVld;3.8;50;25;66;41.5
19/9/2015;12;0;0.66;10.6;40.8;InVld;InVld;InVld;3.3;92.8;26.1;61;47.6
19/9/2015;13;0;0.56;10.9;24;InVld;InVld;InVld;3.8;160.9;26.1;61;42.2
19/9/2015;14;0;0.41;11.8;25.3;InVld;InVld;InVld;5.8;203.9;25.2;65;26.4
19/9/2015;15;0;0.5;11.6;40.9;InVld;InVld;InVld;3.4;183.4;23.6;75;43.3
19/9/2015;16;0;0.56;11.7;45.3;InVld;InVld;InVld;2.8;152.5;23.8;72;47.7
19/9/2015;17;0;0.56;10;46.6;InVld;InVld;InVld;2.4;175.6;23.3;72;47.1
19/9/2015;18;0;0.7;8.8;29.1;InVld;InVld;InVld;2.1;163.6;23.7;69;43.3
19/9/2015;19;0;0.63;7.1;48;InVld;InVld;InVld;4.3;58.6;22.4;77;31.3
19/9/2015;20;0;0.9;4.2;41.8;InVld;InVld;InVld;2.1;46.5;22.1;79;40.3
19/9/2015;21;0;0.72;4.2;35;NoData;NoData;NoData;1.8;66.2;22.5;76;35.5
19/9/2015;22;0;0.96;3;34.5;InVld;InVld;InVld;1.6;207.3;21.6;84;32.8
19/9/2015;23;0;0.74;4.5;43.5;InVld;InVld;InVld;2.2;47.5;21.3;85;39.1
19/9/2015;24;0;0.46;2.9;22.6;InVld;InVld;InVld;1;40.4;21.8;82;37.4
20/9/2015;1;0;0.33;4;17.2;InVld;InVld;InVld;0.4;34.5;21.4;84;54.2
20/9/2015;2;0;0.15;8.2;21.7;InVld;InVld;InVld;1.6;41.3;21.7;81;34.4
20/9/2015;3;0;0.06;8.2;13.4;InVld;InVld;InVld;1.2;64.1;21.9;78;36.9
20/9/2015;4;0;0.13;7.8;9.7;InVld;InVld;InVld;0.6;18.5;22;81;38.9
20/9/2015;5;0;0.33;6.3;5.5;InVld;InVld;InVld;0.5;28.3;21.9;81;47.7
20/9/2015;6;0;0.39;7.7;18.5;InVld;InVld;InVld;0.9;154.6;22.2;80;48.6
20/9/2015;7;0;0.4;8.2;23.8;InVld;InVld;InVld;2.1;197.4;22.4;81;31.4
20/9/2015;8;0;0.56;9;40.5;InVld;InVld;InVld;2.7;194.2;23.1;78;37.4
20/9/2015;9;0;0.42;10.6;28.6;InVld;InVld;InVld;2.8;187.4;23.6;76;43.7
20/9/2015;10;0;0.35;13;17.8;InVld;InVld;InVld;4.5;197;23.8;73;36.8
20/9/2015;11;0;0.3;13.5;24.2;InVld;InVld;InVld;3.1;176.7;24.8;65;48.4
20/9/2015;12;0;0.38;14.2;24.9;InVld;InVld;InVld;3.8;185.8;25.5;63;41
20/9/2015;13;0;0.4;12.1;16.6;InVld;InVld;InVld;4.3;194.7;26.2;60;36.2
20/9/2015;14;0.7;0.49;12.6;9.2;InVld;InVld;InVld;3;162.7;26.6;58;48.4
20/9/2015;15;0.7;0.37;14.8;14.8;InVld;InVld;InVld;2.8;170.7;26.1;58;51.8
20/9/2015;16;0.6;0.28;14.5;23.6;InVld;InVld;InVld;2.2;125.7;25.5;61;57.1
20/9/2015;17;0.2;0.43;11.4;12.2;InVld;InVld;InVld;1.6;158.9;25;66;56.8
20/9/2015;18;0.2;0.46;10.9;23.6;InVld;InVld;InVld;2;162;24.6;67;45.2
20/9/2015;19;0.2;0.78;6.5;26;InVld;InVld;InVld;1.3;133.4;24.5;66;48.6
20/9/2015;20;0.1;0.71;6.1;37.2;InVld;InVld;InVld;0.9;106.9;24.4;64;58.8
20/9/2015;21;0.1;0.8;5.6;34.8;NoData;NoData;NoData;1;103.9;24.3;65;48.3
20/9/2015;22;0;0.77;4.7;39.5;InVld;InVld;InVld;0.9;37.9;24;66;45.8
20/9/2015;23;0;0.61;5.3;48;InVld;InVld;InVld;0.7;37.1;23.6;69;46
20/9/2015;24;0;0.53;6.5;37.9;InVld;InVld;InVld;0.5;114.9;23.4;70;49.1
21/9/2015;1;0;0.5;8.2;32.3;InVld;InVld;InVld;0.6;34.9;23.1;72;36.9
21/9/2015;2;0;0.41;7.1;27.1;InVld;InVld;InVld;0.6;39.4;22.6;75;30
21/9/2015;3;0;0.35;8.3;23;InVld;InVld;InVld;0.7;41.8;22.6;76;41.5
21/9/2015;4;0;0.35;12;31.1;InVld;InVld;InVld;1.3;31.2;22.7;75;40.5
21/9/2015;5;0;0.35;9.1;25.5;InVld;InVld;InVld;1.1;40.9;22.6;74;38.9
21/9/2015;6;0;0.72;1.8;25.3;InVld;InVld;InVld;0.9;18.9;22.5;75;38
21/9/2015;7;0;0.82;3.8;50.2;InVld;InVld;InVld;1.4;71;24.2;68;48
21/9/2015;8;0.1;0.78;9;45.3;InVld;InVld;InVld;2.3;106.8;25.4;64;52.2
21/9/2015;9;0.3;0.67;12.8;58;InVld;InVld;InVld;2.7;118.8;26.1;60;52.6
21/9/2015;10;0.5;0.51;14.8;59.9;InVld;InVld;InVld;2.9;110.6;26.6;56;58.2
21/9/2015;11;0.8;0.64;13.5;58.1;InVld;InVld;InVld;3.4;166.9;26.9;54;49.7
21/9/2015;12;1;0.65;13.7;41;InVld;InVld;InVld;3.4;178.6;27;53;45.6
21/9/2015;13;1;0.51;14.7;22.5;InVld;InVld;InVld;3.9;181.8;27.1;51;45
21/9/2015;14;0.1;0.45;14;39.5;InVld;InVld;InVld;3.7;179.5;27.4;50;42.1
21/9/2015;15;0.1;0.59;12.7;23;InVld;InVld;InVld;4.1;193.9;27;50;38
21/9/2015;16;0.2;0.49;13.2;52.1;29.9;44.4;14.4;3.2;169.7;26.3;55;47.2
21/9/2015;17;0.4;0.72;9.8;36.7;46.6;66.1;19.3;1.6;136;25.8;56;60.1
21/9/2015;18;0.3;0.94;7.6;37.1;49.5;72.9;23.4;2;109.6;24.7;60;49.2
21/9/2015;19;0.4;1.06;4.9;40.3;71.9;96.2;24.6;1.9;72.5;24.2;62;44
21/9/2015;20;0.1;0.86;4.7;55.2;56.2;82.5;26.1;1.4;70.8;24;62;49.4
21/9/2015;21;0;0.66;5;56.2;46.1;71.4;25;1.1;55.1;23.6;64;50.8
21/9/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
21/9/2015;23;0;0.68;3.3;60.1;44.1;71.7;27.1;0.7;56.2;23.2;65;43.7
21/9/2015;24;0;0.54;3.1;50.7;44.9;72.6;27.2;0.5;21.6;22.8;65;43.3
22/9/2015;1;0;0.73;1.3;47.7;41.3;64;22.3;0.2;3.4;22;68;46.3
22/9/2015;2;0;0.53;1.1;35.9;56.7;76.1;18.9;0.2;356.7;21.4;71;52.6
22/9/2015;3;0;0.53;1;68.7;45.6;65.4;19.4;0.3;17.9;20.6;75;33
22/9/2015;4;0;0.63;1;81.9;58.7;77;17.8;0.2;24.1;20.3;77;34.3
22/9/2015;5;0;0.74;1;73.2;105.3;125.7;20.1;0.2;36.4;20.3;78;53.3
22/9/2015;6;0.1;1.09;1.1;59.8;188.8;214.6;25.4;0.5;28.3;20.9;76;41.4
22/9/2015;7;0;1.37;1.1;96.6;163.4;200;36.6;0.4;286;22.5;70;44.3
22/9/2015;8;0;1.22;3.6;89.5;80.8;114;32.9;1.3;195.1;23.9;65;46.6
22/9/2015;9;0;0.8;10;100.8;49.1;73.1;24.5;3.2;180.4;26.1;57;44.1
22/9/2015;10;0.2;0.63;11.7;68.4;37.4;55.4;18.3;2.7;169.7;26.6;57;44.8
22/9/2015;11;0.5;0.64;13;65.4;39.8;57.1;17.6;5.2;196.6;27.1;53;27.1
22/9/2015;12;0.8;0.57;13.8;34.7;33.7;47.7;14.3;5.2;190.8;27.1;55;36.6
22/9/2015;13;0.8;0.54;14.1;34.7;29.1;42.8;13.6;5.4;194.7;27;57;34
22/9/2015;14;1;0.64;14.1;18.9;28.4;41.9;13.5;4.6;186.2;27;57;38.9
22/9/2015;15;1.6;0.77;11.8;40.2;38.6;55.3;16.8;3.5;184.7;27;57;47.9
22/9/2015;16;1.4;0.73;13.4;54.7;30.1;43.9;13.8;3.3;148;26.5;59;47.3
22/9/2015;17;1.4;0.79;10.8;41.6;36.9;54.6;17.4;2.3;136;25.7;61;54.5
22/9/2015;18;1.3;1.07;6.2;35.8;64.7;87.9;23.1;1.6;118.7;24.9;64;53.6
22/9/2015;19;1.2;1.1;4.8;38.3;66.9;92.4;25.6;1.7;89.3;24.5;66;51
22/9/2015;20;0.8;0.77;6.2;56.6;34.1;53.9;19.3;1.5;81.5;24.4;68;51.2
22/9/2015;21;0.6;0.66;6.3;62.9;39.2;58.9;19.2;1.1;92.5;24.3;69;56.7
22/9/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
22/9/2015;23;0.2;0.58;6.6;38.9;27.8;45.3;16.9;0.9;74.4;24.2;70;53.9
22/9/2015;24;0.1;0.47;6.3;35.6;17.8;31.2;12.9;1.3;80.9;23.2;79;38.8
23/9/2015;1;0;0.46;5.4;19.5;9.9;20.9;10.5;0.9;60;22.5;83;29.5
23/9/2015;2;0;0.42;5.5;10.9;5.3;15.5;9.7;0.3;18.1;22.3;84;39.4
23/9/2015;3;0;0.46;4.5;22;5.8;14.6;8.4;0.5;35.6;22.3;83;38.4
23/9/2015;4;0;0.44;2.8;24.9;17.4;27.6;10.3;0.6;29.1;22.2;83;41.1
23/9/2015;5;0;0.49;1.4;29.4;33.4;48.9;15;0.3;8.9;21.6;84;47.3
23/9/2015;6;0.4;0.91;0.9;23.7;176.1;199;22.4;0.3;46.3;21.5;84;41
23/9/2015;7;0.2;1.15;1.2;57;138.3;161.1;22.5;1.2;50.8;23;78;40.3
23/9/2015;8;0.3;0.93;5.3;77.7;44.2;63.1;18.6;3.4;68.4;25;68;34
23/9/2015;9;0.8;0.82;8.8;78.5;31.2;45.8;14.4;3;72.8;26.6;60;44
23/9/2015;10;1;0.86;12.2;42;28.3;55.6;26.9;3.1;89.7;27.6;54;42.3
23/9/2015;11;1.4;0.77;12.1;53.9;36.9;80;42.7;3.4;129.3;27.8;55;44
23/9/2015;12;1.7;0.79;14;44.1;33.6;61.6;27.5;3.5;148;28.4;51;45.2
23/9/2015;13;1.5;0.69;15;75.5;27.6;43.5;15.7;4.5;73.6;28.7;50;44.3
23/9/2015;14;0.3;0.67;13.3;42.7;35;51.6;17.2;4.4;75.5;28.4;54;43.8
23/9/2015;15;0.2;0.63;14.7;52.8;23.9;39.6;15.5;3.7;90.9;28.2;54;50.1
23/9/2015;16;0.2;0.71;13.1;48.8;31.3;49.4;17.7;3.8;100.5;27.4;58;47.1
23/9/2015;17;0.5;1.03;10.4;46.5;65.6;92.5;27.4;3.7;107.4;26.5;61;45.1
23/9/2015;18;0.5;1.21;8.7;59.4;54;81;27;3.7;86.4;25.2;67;39.9
23/9/2015;19;0.7;1.08;5.9;58.1;72.4;101.7;30.2;2.9;78.9;24.6;68;42.6
23/9/2015;20;0.3;0.66;7.2;74;39.5;61.5;22.3;2.9;91.1;24.3;70;41
23/9/2015;21;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData
23/9/2015;22;0;0.69;7.6;43.8;25.2;41.9;17;3;71.6;23.9;73;33.7
23/9/2015;23;0;0.75;5.7;67;29.6;51.4;21.4;1.8;70.2;23.7;73;42.2
23/9/2015;24;0;0.62;6.3;55.5;21.8;41.9;19.6;1;45.2;23.4;75;45.1
24/9/2015;1;0;0.47;9.5;57.3;4.2;16.1;11.4;1.3;53.7;23.2;75;36.6
24/9/2015;2;0;0.4;10.3;67.6;3.8;14.3;10.1;0.6;35.4;23.1;75;40.8
24/9/2015;3;0;0.37;10.3;49.5;3.7;12.8;8.7;1;61.5;22.8;77;37.8
24/9/2015;4;0;0.32;10.2;36.2;3.1;11;7.5;0.9;37.7;22.7;78;33.8
24/9/2015;5;0;0.54;4.5;42.1;34.6;50.9;15.8;0.4;16.4;22.4;79;36.5
24/9/2015;6;0;0.81;1.3;51.3;157.8;184.5;26.2;0.3;25.5;22.2;80;42.7
24/9/2015;7;0;0.9;2.3;88;91.5;116.3;24.3;1.7;33;23.7;75;41.3
24/9/2015;8;0;0.87;6.9;78.8;42.5;67.2;24.7;3.2;68.1;25.6;65;39.2
24/9/2015;9;0.2;0.72;12.3;47.9;37.2;90.1;52.4;2.8;79.8;27.3;50;50.1
24/9/2015;10;0.4;0.69;15.5;67.4;31.5;60.9;29.3;3.3;83.8;27.7;49;46.1
24/9/2015;11;0.3;0.63;16.6;59.7;32.2;51.3;19.2;2.2;147;28.4;49;58.7
24/9/2015;12;0.6;0.59;16.2;62.2;34;50.9;17.3;3.7;174.8;28.4;52;44.5
24/9/2015;13;0.6;0.55;17.4;44.6;23.3;38.5;14.8;4.1;172.5;27.5;57;43.7
24/9/2015;14;0.7;0.56;17.4;45.2;22.7;34.1;11.5;4.6;183.7;27.7;56;38.2
24/9/2015;15;1.1;0.58;15.1;49.4;27.5;40.9;13.2;3.2;137.5;28.1;53;51.2
24/9/2015;16;1;0.56;13.4;45.6;27.3;43.2;15.5;2.9;112.9;27.6;56;51.8
24/9/2015;17;0.8;0.65;10;62.7;37.4;53.6;17.3;3.1;102.1;26.4;61;46.1
24/9/2015;18;1;0.92;9.1;42.2;42.1;65.7;23.5;4;95.8;25;66;35.3
24/9/2015;19;0.6;0.89;7.6;66;37.8;61.6;23.6;3.2;89.8;24.6;69;40
24/9/2015;20;0.4;0.7;7.9;78.8;33.9;51.2;17.4;3.5;87.2;24.3;70;36.9
24/9/2015;21;0.1;0.63;8;67.2;24.5;41.1;16.2;2.9;79.3;24.1;71;41.1
24/9/2015;22;0;0.59;7.9;38.5;22.9;41.3;17.9;2.3;76.1;24;70;39
24/9/2015;23;0;0.59;7;59.3;23.8;42.6;18.3;1.7;84.9;23.8;72;41.2
24/9/2015;24;0;0.38;9.3;66.7;12.8;26.1;12.8;2.6;71.3;23.6;74;31.9
25/9/2015;1;0;0.33;10.8;67.6;5.1;14.8;9.2;1.6;60.1;23.1;75;30.5
25/9/2015;2;0;0.33;6.9;37.1;7.4;19.8;12;0.8;33;22.7;77;36.6
25/9/2015;3;0;0.29;7.4;26.9;3.3;14.4;10.6;0.9;43.6;22.3;78;37.7
25/9/2015;4;0;0.3;6.9;44.8;7;17.8;10.4;1.1;45.7;21.9;80;33
25/9/2015;5;0;0.32;4.5;49.2;17.8;34.1;15.5;1;17.8;21.7;80;38.8
25/9/2015;6;0;0.64;1.3;47.4;100.5;127.8;26.5;0.6;20.3;21.9;79;49
25/9/2015;7;0;0.9;1.9;60.5;92.2;117;24.5;1.1;68.6;23.5;74;46.6
25/9/2015;8;0;0.82;6.8;79.7;44.6;70.1;25;2.5;45.9;25.2;67;46
25/9/2015;9;0.1;0.69;11.1;70.1;35.9;71.4;35.9;3.6;43;26.2;59;40.8
25/9/2015;10;0.6;0.84;11.1;52.6;39;74.3;34.7;2.3;299.7;26.7;60;43.2
25/9/2015;11;0.7;0.87;13.5;55.8;40.3;69.6;29.6;2.1;272;26.2;64;38.2
25/9/2015;12;0.8;0.82;9.1;76;55.1;82.4;27.1;2;151.7;26.9;58;53.9
25/9/2015;13;0.7;0.59;13.8;56.7;35.1;49.7;14.9;4.3;190.7;26.7;59;36
25/9/2015;14;0.4;0.66;13.1;66.8;59.2;73;19;4.7;196.8;27.2;58;36.9
25/9/2015;15;0.4;0.59;14.4;67.4;28.6;42.5;14.4;4;189.2;26.9;61;43.1
25/9/2015;16;0.5;0.77;11.2;56;36.5;55.3;19;2.9;170;26.7;62;49.8
25/9/2015;17;0.6;0.87;9.4;60.9;49.2;68.1;22.1;3.1;104.4;26.3;62;47.2
25/9/2015;18;0.5;0.87;8.7;53.1;41;63;22;4.2;85.5;25;66;39.2
25/9/2015;19;0.4;1.08;6.6;67.8;60.9;88.4;27.7;3.7;92.8;24.6;69;37.4
25/9/2015;20;0.2;0.88;6.8;79.5;36.3;59.6;22.8;3.3;78.3;24.3;70;42
25/9/2015;21;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData
25/9/2015;22;0;0.6;10.7;48.1;17;32.4;14.9;4.5;71.8;23.5;72;33
25/9/2015;23;0;0.52;11.1;49.4;14.4;29.4;14.4;4;77.6;23.3;72;36.4
25/9/2015;24;0;0.38;14.2;57.5;9.5;20.3;10.3;4.1;72.5;23;74;33.5
26/9/2015;1;0;0.33;14.7;43.4;5.6;13.5;7.3;3.1;59.8;22.8;74;32
26/9/2015;2;0;0.37;12.2;33.4;5.2;13.6;7.9;1.6;39.8;22.6;76;36.8
26/9/2015;3;0;0.33;11.1;34.6;3.5;10.9;6.9;0.9;39.7;22.3;77;42.3
26/9/2015;4;0;0.36;7.2;30.4;7.1;18.3;10.7;0.4;356.3;22;79;44.2
26/9/2015;5;0;0.46;5.4;32.1;21.3;34.2;12.4;0.6;347.2;22;80;45.8
26/9/2015;6;0;0.81;2.3;27.3;55;73;17.6;0.2;85.2;22.1;80;55.7
26/9/2015;7;0;0.76;2.3;55.6;62.8;86.8;23.5;2.4;21.2;23.6;75;38.9
26/9/2015;8;0;0.77;7.6;70.4;35.1;61;25.4;4;29.9;24.9;68;37.1
26/9/2015;9;0.1;0.69;11;62;29.1;61.9;32.3;3.9;37.4;25.7;64;41.8
26/9/2015;10;0.2;0.82;12.7;45.3;33.1;62.5;29;2.3;329.1;26.5;61;37.8
26/9/2015;11;0.5;0.8;12.3;69.1;29.2;54;24.4;2.2;315.9;26.2;64;39.5
26/9/2015;12;0.7;0.85;12.1;45.3;29.4;51.1;21.4;1.4;83.9;26.9;60;62.6
26/9/2015;13;0.9;0.68;13.7;43.7;24.9;39.8;14.5;3.2;170.1;27.1;60;45.4
26/9/2015;14;0.5;0.73;14;53.9;32.6;45.2;13.5;3.4;174.8;27.5;60;51.7
26/9/2015;15;0.4;0.52;14.2;66.2;21.3;32.6;11.1;2.7;132.3;27.6;59;53.7
