Data_CG;Hora_CG;SO2_CG;CO_CG;O3_CG;MP_CG;NO_CG;NOX_CG;NO2_CG;VEL_VENTO_CG;DIR_VENTO_CG;TEMP_CG;UMID_CG;STWD_CG
8/12/2015;14;0.8;0.21;9.2;36.3;11.5;16.9;6.1;2;92.5;30.5;56;48.6
8/12/2015;15;1.1;0.25;9.8;19.3;11.7;15.9;6;1.8;93.3;30.1;58;48.2
8/12/2015;16;1.1;0.21;9.6;36.6;9.9;16.5;6.9;1.8;74;29.3;62;49.9
8/12/2015;17;1;0.27;8.4;43.4;18.4;23.6;6.6;2.1;95.3;28;67;46.6
8/12/2015;18;0.9;0.27;7.7;28.1;12.1;17.5;6;1.3;87.3;27.3;70;54.4
8/12/2015;19;0.9;0.31;5.4;40.5;12.7;19.2;8.7;1.5;53.3;26.9;72;52.4
8/12/2015;20;1;0.33;4;25.7;13.6;24.1;10.7;1.8;50.3;26.6;73;43.3
8/12/2015;21;1;0.26;4.2;41.3;15.6;23.1;8.4;1.9;45.5;26.4;74;38.9
8/12/2015;22;0.9;0.42;3.6;36.5;14.4;22.7;8.4;1;62.2;26.4;73;43.6
8/12/2015;23;1;0.32;4.8;42.4;11.5;19.4;8.1;0.9;59.4;26.3;74;45
8/12/2015;24;0.9;0.23;5.8;23.8;7.6;14;6.4;0.7;74.6;26.3;74;48.9
9/12/2015;1;0.9;0.17;7.2;16.5;3;6.2;3.2;0.6;90.5;26.3;74;48
9/12/2015;2;0.9;0.21;6.4;23;4.1;6.8;2.7;0.3;72.3;26.1;75;48.6
9/12/2015;3;0.9;0.23;8.7;19;1.4;2.8;1.4;0.9;67.7;26;75;44.4
9/12/2015;4;0.9;0.2;8;12.7;0.3;1.8;1.5;0.5;82.9;25.8;76;45.8
9/12/2015;5;0.9;0.18;6.8;13.8;4.3;7.1;2.9;0.4;75.9;26;74;49
9/12/2015;6;1.1;0.32;2.5;18.8;24.4;36.6;12.3;0.4;84.8;26.3;72;48.1
9/12/2015;7;1.2;0.5;0.9;29.6;48.3;65.6;17.6;0.4;65.9;27.6;68;53.2
9/12/2015;8;1.1;0.58;2.6;21.4;39.2;51.9;13.7;1;61.4;29;62;50
9/12/2015;9;1.1;0.57;3.8;26.3;41.7;54.3;14.6;1.3;75.6;30.7;55;48.5
9/12/2015;10;1.2;0.42;4.8;23.2;36;51.7;16.1;1.3;69.5;31;53;49.9
9/12/2015;11;1.3;0.49;4.4;19.6;38.1;57.1;20;1.5;80.4;32;50;47.6
9/12/2015;12;1.3;0.29;6.1;18.7;28.6;40.8;13.8;2;62.8;31.1;51;45.9
9/12/2015;13;1.4;0.22;5.4;10.1;32.3;41.1;10.1;1.8;94.3;30.8;53;48.4
9/12/2015;14;1;0.47;3.7;30.9;46;57.2;13.9;1;77.2;31.3;54;57.1
9/12/2015;15;1.3;0.57;4.4;22.4;31.4;43.3;12.5;1.1;88.6;30.9;54;55.2
9/12/2015;16;1.1;0.61;4;35.4;46.2;59.6;15.3;1.3;96.4;29.8;61;52.3
9/12/2015;17;1.2;0.67;4.1;20.9;38.9;55.4;17.1;0.9;85.9;29;62;57.6
9/12/2015;18;1.2;0.68;3.9;22.6;41.2;57.1;16.9;1.1;77.7;28.1;64;52.4
9/12/2015;19;1;0.49;4;47.4;32.8;46.3;14.2;1.1;81.5;27.6;65;51.1
9/12/2015;20;1.1;0.45;3.6;26.4;41.9;55.3;15.8;1;77.5;27.2;69;53.2
9/12/2015;21;1;0.54;3.4;28.2;34.5;54.1;19.7;0.9;68;27.1;69;50.1
9/12/2015;22;1.1;0.34;5.2;30.5;24.4;40.5;16.2;0.9;62.3;26.9;69;50.7
9/12/2015;23;0.9;0.28;6.6;32.4;16.6;25.1;9;0.7;87.1;26.7;69;45.6
9/12/2015;24;1;0.19;8.9;22.4;8.7;15;7;0.8;59.9;26.3;70;48
10/12/2015;1;1;0.19;9.2;19.4;6.5;12;5.7;1.4;42.7;25.9;73;37.7
10/12/2015;2;0.9;0.14;10.8;16.3;0.8;3.4;2.6;1.3;47.4;25.5;74;39.3
10/12/2015;3;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
10/12/2015;4;0.9;0.12;11;25.2;1.2;3.8;2.7;1.2;45.3;25.2;74;34.6
10/12/2015;5;0.9;0.1;8.6;15.5;1.8;5.7;3.9;0.7;30.5;25.1;74;45.9
10/12/2015;6;0.9;0.25;4.9;10.7;18.1;27.2;9.6;0.6;45;25.1;74;36.7
10/12/2015;7;1.2;0.46;2.6;23.1;47.3;64.3;17.5;0.9;66;26.7;68;44.4
10/12/2015;8;1;0.49;5;25.3;35.6;51.2;15.7;1.2;50.6;29.6;53;42.6
10/12/2015;9;1.1;0.36;5.2;16.9;32.5;47.2;15.1;0.9;345.8;29.9;57;44.2
10/12/2015;10;1.2;0.48;7.6;16.1;36.7;54.6;18.8;0.9;307.9;28.4;64;39.9
10/12/2015;11;1.3;0.32;6.4;33.4;27.9;44.7;16.9;1.1;3.6;29.8;54;52.2
10/12/2015;12;1.3;0.25;5.8;18.8;36.1;48;13.2;1.2;73.1;31.6;45;53.7
10/12/2015;13;1.4;0.22;5;21.4;40;56.1;17;1.1;78.2;31.7;44;56
10/12/2015;14;0.8;0.35;5.6;12.2;52;63.2;16;1.3;77;31.2;46;52.4
10/12/2015;15;0.8;0.37;6.5;8.9;32;43.4;13;1;104.3;30.8;50;56.2
10/12/2015;16;0.9;0.53;4.9;18.6;43.6;57.1;17.9;1.5;99.9;29.9;55;50.5
10/12/2015;17;0.8;0.58;4.7;26.6;44.8;59.4;16.8;1.1;101.5;28.8;56;52.2
10/12/2015;18;0.8;0.48;4.3;36.6;40.1;55;19.1;1.5;98.8;27.7;63;46.3
10/12/2015;19;0.7;0.55;2.8;33.5;38.4;59.1;21.1;1.5;77.9;27.2;64;48.3
10/12/2015;20;0.7;0.43;3.1;48.2;32.5;47.3;16.1;2.2;49.4;26.5;69;41.5
10/12/2015;21;0.5;0.43;2.4;34.2;35;53.5;18.6;1;64.5;26.3;71;51.9
10/12/2015;22;0.5;0.43;3.8;32.4;17.9;29.6;11.8;1.6;47.6;26.1;72;46.3
10/12/2015;23;0.4;0.51;4.6;26.1;16.5;26.2;11.1;1.4;56.5;25.9;72;48.7
10/12/2015;24;0.3;0.32;8.5;14.7;5.5;12.4;7;2.2;40.9;25.6;74;38.5
11/12/2015;1;0.5;0.3;10.2;17.8;1.2;4.6;3.4;2.3;40.9;25.3;74;32.9
11/12/2015;2;0.4;0.27;10.4;9.2;1.3;4.2;2.9;2.2;41.8;25.2;74;31.6
11/12/2015;3;0.2;0.25;10.2;7.1;1.7;5.4;3.7;1.5;44.9;25.1;74;34.6
11/12/2015;4;0.3;0.29;9.7;6.4;0.9;3.9;3.1;1;53.8;25;75;39.5
11/12/2015;5;0.2;0.28;9.5;13.8;2.9;6.7;3.9;1;50.2;24.8;75;37.6
11/12/2015;6;0.4;0.4;5.2;8.1;20.9;32.4;12.1;0.9;46.8;24.9;75;39.2
11/12/2015;7;0.4;0.59;2.5;11.6;36.7;53.8;17.8;1;28;26.2;71;42.3
11/12/2015;8;0.5;0.52;5;16.1;23.4;37.5;14.4;1.4;41.4;28.5;61;44.7
11/12/2015;9;0.5;0.67;6.8;20;30.4;46.3;18.4;1.1;308.5;27.8;66;44.4
11/12/2015;10;0.4;0.7;9.3;24;19.7;40.6;20.9;1;287.1;27.8;68;36.6
11/12/2015;11;0.3;0.55;12.3;41.1;17.7;34.8;17.1;1;293.2;28.7;64;42.6
11/12/2015;12;0.4;0.62;4.2;23.2;38.7;53.7;15.9;1.5;67.3;31.4;54;45.8
11/12/2015;13;0.5;0.49;4.5;13.5;31.3;43.6;13.6;1.5;70.5;31.3;53;51.3
11/12/2015;14;0.3;0.46;3.3;18.1;31.4;43.4;12.3;1.5;78.1;31.6;53;51
11/12/2015;15;0.5;0.48;3.8;26.5;33.7;45.8;13.3;1.5;80.7;30.9;57;51.4
11/12/2015;16;0.5;0.52;3.7;24.8;31.7;44.1;13.9;1.5;79.9;29.8;61;53.9
11/12/2015;17;0.4;0.55;4;30.6;31.6;40;11.3;1.6;87.4;28.6;66;51.8
11/12/2015;18;0.3;0.61;1.7;38;30.9;39.8;10.9;1.8;93.3;27.7;71;47.6
11/12/2015;19;0.4;0.59;0.3;33.9;29.7;39.9;10.7;1.6;65.6;27.1;73;52.1
11/12/2015;20;0.3;0.57;0;31.7;26.1;36.2;10.6;2.2;55.7;26.9;74;46.3
11/12/2015;21;0.4;0.55;0;45.8;37.4;46.6;10.6;1.8;59.4;26.6;76;49.1
11/12/2015;22;0.3;0.43;0;26.1;17.2;26;9.1;2.3;41;26.4;76;35.9
11/12/2015;23;0.1;0.38;0.1;15.7;8.9;15;6.2;2;46.5;26.2;77;42.4
11/12/2015;24;0.2;0.59;0.7;9.7;7.6;13;5.3;2;48.4;26;77;40.4
12/12/2015;1;0.1;0.35;1.1;19.5;5.6;10.1;4.4;1.5;41.6;25.8;78;38.3
12/12/2015;2;0.2;0.31;1.7;12.5;1.9;5.6;3.6;1.3;49.6;25.8;78;42.2
12/12/2015;3;0.1;0.31;1.9;10.4;3.5;6.3;2.8;1;51.9;25.9;78;44.9
12/12/2015;4;0.1;0.33;1.6;8;3.7;6.9;3.2;0.6;55.7;25.8;78;43
12/12/2015;5;0.2;0.38;1.5;4.3;1.5;4.9;3.4;1.2;48.4;25.5;79;33.7
12/12/2015;6;0.2;0.37;0.5;17.9;6.7;10.7;4.5;1.2;47.8;25.6;79;30.4
12/12/2015;7;0.2;0.42;1.5;14.3;14.5;19.4;5.2;1.8;47.5;26.8;74;36.4
12/12/2015;8;0.1;0.45;1.9;12.8;14.1;19.2;6.1;2;50.2;28.4;65;40.3
12/12/2015;9;0.2;0.5;4;9.1;13.1;19.3;7;2.3;46.8;28.8;59;37.8
12/12/2015;10;0.2;0.64;2.1;14.7;26.2;34.3;10.2;1.4;86.7;31;55;50.2
12/12/2015;11;0.1;0.56;1.6;20.8;17.5;24.8;8.4;1.3;80.5;31.9;52;55.3
12/12/2015;12;0.1;0.62;2.1;17;19.6;27.6;8.5;1.4;74.6;32.2;51;52.1
12/12/2015;13;0.3;0.41;3.6;12.7;15.5;20.6;5.8;2.1;59.9;31.5;51;47
12/12/2015;14;1.1;0.35;1.5;18.5;28;34.4;7.6;1.6;91.5;31.8;53;49
12/12/2015;15;1;0.32;2.8;12.5;16.4;21.5;6.2;1.4;84.6;30.7;58;53.7
12/12/2015;16;1;0.34;2.9;24.2;16.7;21.4;5.3;1.9;91.3;29.9;61;48.8
12/12/2015;17;1;0.39;3.2;26.1;21.9;27.6;9;2;100;29;65;43.6
12/12/2015;18;1;0.45;2.1;21;18.8;25.1;7.6;2;61.1;28;69;49.1
12/12/2015;19;1;0.48;1.7;31.3;15.9;24.2;8.9;1.9;54;27.3;72;50.7
12/12/2015;20;0.8;0.45;1.3;26.8;12.9;18.9;6.3;1.7;62;27;74;54.1
12/12/2015;21;0.8;0.52;1.2;25.2;17.1;26.9;9.8;1.8;49.5;26.9;75;46.3
12/12/2015;22;0.9;0.53;1;22.6;13.2;21.2;8.1;1.6;47.3;26.6;76;42.1
12/12/2015;23;0.9;0.52;0.8;13.3;12.9;21.1;8.3;1.9;47.5;26.3;77;39
12/12/2015;24;0.9;0.39;0.8;20.4;7.2;13.4;6.2;1.6;42.9;26.1;78;37.6
13/12/2015;1;0.8;0.35;1.6;10.7;5.1;9.3;4.2;1.1;50.3;25.9;79;44.7
13/12/2015;2;0.9;0.32;2.5;8.7;1.7;5.4;3.7;0.8;47.5;25.8;76;38.7
13/12/2015;3;0.8;0.32;3;5.6;2.2;5.5;3.4;0.9;44.1;25.9;77;35.2
13/12/2015;4;0.9;0.32;1.9;25.2;3.8;7.8;4.2;0.3;59.3;25.6;78;52.9
13/12/2015;5;0.8;0.31;2.9;14;1.1;4.7;3.6;0.9;46;25.6;78;31.8
13/12/2015;6;0.8;0.34;3;8.2;6.3;10.3;4.1;0.9;47.8;25.5;78;30
13/12/2015;7;0.8;0.36;3.5;10.3;8.6;14.4;6.5;1.4;50;26.3;76;35.9
13/12/2015;8;0.6;0.38;3.3;12.4;8.8;12.1;3.9;1.8;48.2;27.8;69;39
13/12/2015;9;0.8;0.52;2.5;19.8;10.5;15.8;5.7;0.9;67.5;29.7;61;51.8
13/12/2015;10;0.7;0.51;3.3;22.4;12.7;20.6;8;1.1;52;31;54;49
13/12/2015;11;0.8;0.52;4;13.7;11.7;20.1;8.5;1.4;91.3;32;52;47
13/12/2015;12;0.8;0.45;3.7;9.3;12.6;18.4;6;1.4;71.5;32.1;51;51.2
13/12/2015;13;0.7;0.42;3.3;14.2;14;19.8;6;1.5;76.5;32.3;51;48
13/12/2015;14;0.8;0.21;2.9;7.9;17.7;24.7;8.4;1.7;78.8;31.4;54;46.2
13/12/2015;15;0.9;0.27;4;4.7;12.2;18.2;6.4;1.8;75.7;30.2;59;47.9
13/12/2015;16;1;0.29;2.7;14.4;16.9;21;5.1;1.5;92.5;29.9;61;48.3
13/12/2015;17;0.9;0.34;2.7;10.3;16.3;20.6;5.1;1.4;104.1;28.6;67;48.5
13/12/2015;18;0.9;0.31;2;7.3;12.6;17.1;4.9;1.6;49.2;27.5;73;45.1
13/12/2015;19;0.8;0.48;1.7;24.3;17.1;22.4;6.4;1.2;73.6;27.1;75;52.6
13/12/2015;20;0.9;0.53;1.1;23.3;18.6;26;7.5;1.2;87.1;27;77;47.2
13/12/2015;21;0.8;0.46;0.7;21.7;19.9;27.6;9;1.4;61.1;26.9;76;44.4
13/12/2015;22;0.9;0.42;1.5;30.6;12.3;18.7;6.5;1.3;99.4;27;76;43
13/12/2015;23;0.7;0.39;1.7;16;14.6;21.6;7.5;1;94.3;27;75;41.1
13/12/2015;24;0.9;0.37;2.8;8.9;5.6;8.7;3.3;0.7;98.6;26.8;74;47.2
14/12/2015;1;0.7;0.29;2.9;7.9;3.7;6.5;2.8;0.6;92.3;26.6;75;44.1
14/12/2015;2;0.9;0.26;2.9;4.7;2;3.8;1.8;0.6;91.8;26.5;75;43.3
14/12/2015;3;0.8;0.23;2.3;9.8;2.1;3.6;1.5;0.3;52.5;26.1;75;44.7
14/12/2015;4;0.9;0.21;1.1;6.7;1.4;3.4;2;0.1;41.6;26;76;57.7
14/12/2015;5;0.9;0.22;1.2;7.7;2.8;4.6;1.9;0.4;46.4;26;77;53.9
14/12/2015;6;1;0.36;1.4;16.7;15.3;19.8;4.7;0.6;53;24.5;86;46.4
14/12/2015;7;1.1;0.51;0;10.6;42.6;50;8;0.5;44.1;26;81;40.9
14/12/2015;8;1;0.75;0;23.8;50.7;59.2;9.2;0.6;358.2;28.6;71;53.5
14/12/2015;9;1.1;0.79;0;21.9;41.3;50.9;11.8;1.1;66;30;63;51.2
14/12/2015;10;1;0.81;0.2;11.8;40.2;50.7;12.2;0.8;72.3;31.1;57;57.6
14/12/2015;11;1.1;0.78;0.7;11.8;36.9;50.9;14.6;1.1;74.6;31.8;53;55.4
14/12/2015;12;1;0.7;0.8;24.2;35.5;48.8;14.3;0.7;67.9;31.3;57;63.3
14/12/2015;13;1;0.67;1.1;16.1;29.6;40.7;12.2;0.7;66.4;30.8;59;63.9
14/12/2015;14;0.6;0.4;1.2;14.6;30.9;41.5;11.1;0.8;73.6;30.7;58;61
14/12/2015;15;0.8;0.52;2.2;21.1;31.6;43.1;12;0.5;68.7;30.7;57;66.3
14/12/2015;16;0.9;0.54;1.6;18.5;35.6;49.1;13.5;0.7;67.3;30.4;59;61.8
14/12/2015;17;1;0.62;1.7;24.6;39.8;51.9;13.4;1.1;91.3;29.2;60;53.7
14/12/2015;18;0.9;0.48;1.6;30;42.6;54.8;13.3;1;87.2;28.4;64;52.3
14/12/2015;19;0.9;0.5;1.1;21.9;43.8;59.4;16.6;1.1;82;28;66;51
14/12/2015;20;0.9;0.4;1.4;36.4;61.7;74.2;16.4;1;65.6;27.7;65;49.1
14/12/2015;21;0.7;0.2;1.7;32.6;32.4;46.6;15;1.1;56.3;27.4;66;44.7
14/12/2015;22;0.8;0.13;2.7;17;34.2;47.8;14.3;0.8;78.4;27.4;67;47.2
14/12/2015;23;0.7;0.39;3.8;17.2;27.3;35.2;10.7;0.9;79.5;27.2;69;44.2
14/12/2015;24;0.6;0.06;4.1;9.6;8.3;16.4;8.1;0.8;59.2;25.5;76;40.4
15/12/2015;1;0.5;0.03;6;5.3;2.9;7.4;4.4;1.1;46.8;24.2;84;44.8
15/12/2015;2;0.6;0.04;3.8;10.9;2.2;6.4;4.2;0.4;12.8;24.1;85;44
15/12/2015;3;0.5;0.04;2.2;13.4;1.9;6.8;4.8;0.2;305.3;23.9;87;42.3
15/12/2015;4;0.5;0.06;0.9;8.4;1.8;7.5;5.7;0.2;325.7;24.3;86;37.2
15/12/2015;5;0.5;0.08;0.6;6.5;1.6;7.8;6.3;0.2;336.3;24.2;86;30.8
15/12/2015;6;0.6;0.13;0.4;13.1;8.5;16.5;8;0.2;304.6;24.4;85;40.8
15/12/2015;7;0.7;0.33;0;8.4;36.7;48.8;12.1;0.1;42.3;26.5;76;64.1
15/12/2015;8;0.8;0.52;0;33.4;46.9;63.9;17.9;0.4;72.7;29.9;63;64.8
15/12/2015;9;0.6;0.56;0.1;25;28.1;43.5;15.7;0.2;309.5;30.6;61;70.7
15/12/2015;10;0.7;0.65;1.1;24.7;35.6;53.8;18.8;0.5;81.8;29.1;65;62.8
15/12/2015;11;0.8;0.46;0.7;17.3;37;52;15.4;0.4;50.6;29.6;61;66.7
15/12/2015;12;0.8;0.38;1.3;22.8;25.5;36.4;11.6;0.4;256.2;30.2;58;66.3
15/12/2015;13;0.7;0.34;2;16.5;28.7;43.7;15;0.3;119.4;30.4;57;69.9
15/12/2015;14;0.6;0.16;2.6;22.3;27.2;39;12.1;0.3;77.7;30.7;55;74
15/12/2015;15;1.1;0.06;3.1;13.4;34.4;45.6;13;0.4;112.7;30.6;55;70.6
15/12/2015;16;1;0.17;3.1;15.1;36.2;47.8;13.6;0.5;14.4;30;56;65.4
15/12/2015;17;0.6;0.27;2.9;23.6;48.1;61.6;15;0.8;90.9;29;59;59.4
15/12/2015;18;0.6;0.27;2.1;31.5;47.9;62.6;17;1;84.3;28.3;63;51.8
15/12/2015;19;0.5;0.31;1.5;44.3;52.1;70.4;19;0.8;79.1;27.8;63;53.4
15/12/2015;20;0.7;0.21;1.8;34.8;54.8;71.6;18.7;0.9;86.7;27.5;65;47.9
15/12/2015;21;0.5;0.07;1.6;19.9;41.7;57.1;16.5;0.8;88.3;27.3;66;50.8
15/12/2015;22;0.5;0.04;2.6;43.9;39.1;53.1;15.5;0.9;87.1;27;67;47.2
15/12/2015;23;0.4;0.03;5.2;25;19.8;30;10.6;0.6;79.7;26.9;67;50.1
15/12/2015;24;0.2;0;7;14.1;5;13.2;8.2;1.1;54.3;26.7;70;38.6
16/12/2015;1;0.2;0;6.7;21.6;1;7.4;6.4;1;45.7;26.3;71;36.1
16/12/2015;2;0.2;0;6.3;18.8;2.5;7.4;4.9;0.9;44.1;25.9;73;37.7
16/12/2015;3;0.1;0;6.3;16.4;1.1;5.9;4.8;0.9;43.6;25.8;74;32.2
16/12/2015;4;0.2;0;5.8;15.3;2.8;6.5;3.7;0.3;47.5;25.5;75;46.7
16/12/2015;5;0.2;0;3;15;1;6.5;5.5;0.3;2.7;25.4;76;31.3
16/12/2015;6;0.2;0.05;2.7;9.6;10.4;20.9;10.4;0.6;356;25.5;76;38.7
16/12/2015;7;0.2;0.19;3.6;31.5;17.6;30.7;13.1;0.8;341.8;26.8;72;34.5
16/12/2015;8;0.3;0.26;4.3;24.1;15.8;33.5;17.7;0.9;325.6;27.7;72;39.8
16/12/2015;9;0.2;0.15;7.1;29.3;15.2;31.3;16.3;0.8;302.9;28.1;69;40.8
16/12/2015;10;0.2;0.15;10.9;15.7;13.6;30.2;16.6;0.8;282.9;28.1;69;42.1
16/12/2015;11;0.3;0.26;4.1;34.8;30.6;49.1;18.9;0.3;248;29;64;60.3
16/12/2015;12;0.3;0.32;3.5;19.3;26;37.4;12.2;0.5;239.5;30.2;60;55.4
16/12/2015;13;0.3;0.1;3.8;13;26.4;36.6;10.6;0.8;68.7;30.9;57;59.6
16/12/2015;14;0.2;0.38;3.2;13.9;36.3;48.4;13.4;1.1;91.9;31.1;55;57.1
16/12/2015;15;0.3;0.4;5.2;19.7;39.2;51.1;14.6;1.4;90.2;30.8;53;49.2
16/12/2015;16;0.3;0.43;5.5;21.8;36.1;45;11.8;1.8;97.2;29.7;60;45.6
16/12/2015;17;0.3;0.4;3.5;21.2;64.8;89.7;27.2;1.8;93.4;28.7;66;45.7
16/12/2015;18;0.4;0.6;2;19.5;76.9;94.9;20.5;1.4;89;28.1;69;48.1
16/12/2015;19;0.2;0.53;2.1;36.5;47.2;61;16.6;1.2;81.6;27.8;69;49.4
16/12/2015;20;0.2;0.48;2.3;24.5;34.7;48.6;14.2;1.3;90.5;27.5;71;49.1
16/12/2015;21;0.2;0.38;2.9;19.4;35.2;48.9;14.6;1.1;70.3;27.3;72;51.1
16/12/2015;22;0.1;0.3;4;26;21;31.6;11.3;1;77.8;27.2;71;53.7
16/12/2015;23;0.2;0.43;4;25.4;23.9;35;11.7;0.7;66.8;27.1;69;56.9
16/12/2015;24;0.1;0.17;5.7;14.4;6.2;14.1;8.1;1.3;49.5;26.8;70;42.7
17/12/2015;1;0.1;0.13;6.4;7.9;1.7;6.6;4.9;1.2;48.5;26.5;72;40.2
17/12/2015;2;0.1;0.13;7.2;8.4;1.2;5.2;4;1.4;39.7;26.3;73;31.1
17/12/2015;3;0.1;0.13;7.3;5.3;1.3;6;4.7;1.1;51.2;26.2;74;36
17/12/2015;4;0.1;0.19;6.2;8.2;0.6;4.5;4;0.7;38.6;26;76;39.8
17/12/2015;5;0.1;0.21;3.4;10.1;3.8;10.6;6.8;0.4;356.6;25.8;78;45.1
17/12/2015;6;0.1;0.31;1.4;18.6;24.5;37.7;13.2;0.3;1.7;25.8;77;47.4
17/12/2015;7;0.2;0.65;0;25.8;46.5;63.8;17.4;0.5;12.1;26.6;76;49.8
17/12/2015;8;0.1;0.74;1;41.3;44.6;67.5;22.9;0.7;346.4;28;72;50.6
17/12/2015;9;0.1;0.77;6;37.1;23.5;46.9;23.4;0.9;317;27.7;74;40.4
17/12/2015;10;0.2;0.71;5.1;19.3;30.7;54.7;24.2;0.5;319.3;28.9;70;57.2
17/12/2015;11;0.3;0.63;3.3;39.7;46.9;62.3;19;1.4;66.3;31.7;54;49.2
17/12/2015;12;0.3;0.5;3.5;28.1;34.3;46.9;14.4;1.4;78.4;32.2;52;49.6
17/12/2015;13;Span;Span;Span;Span;Span;Span;Span;1.3;94.9;32;54;54.3
17/12/2015;14;Span;Span;Span;Span;Span;Span;Span;1.7;74.4;31.3;56;48.9
17/12/2015;15;0.6;0.78;4.5;WarmUp;22.4;39.4;17.3;1.5;82.5;31;55;50
17/12/2015;16;0.1;1.01;3.6;WarmUp;38.6;46.1;12.1;1.7;99.9;30;60;48.2
17/12/2015;17;0;1.08;3.6;WarmUp;29.4;43;14.3;1.5;81.9;28.9;64;52.7
17/12/2015;18;0;1.15;3.2;16.4;37.3;49.1;13.9;1.5;84.7;28.1;68;51.4
17/12/2015;19;0;1.18;3.4;21.4;29.3;43;14.2;1.4;87.4;27.8;66;51.4
17/12/2015;20;0;1.17;2.2;31.1;34.3;48;15.8;1.2;62.1;27.6;66;53.2
17/12/2015;21;0;1.09;2.4;16.5;32;45.6;14.1;0.9;78.3;27.4;68;57.8
17/12/2015;22;0;1.07;2.7;36.3;21.9;33.9;12.9;1.6;57.1;27;71;42.8
17/12/2015;23;0;1.04;3.5;21.3;10.9;24;13.1;1.8;44.8;26.7;72;33.5
17/12/2015;24;0;0.97;4.1;22.4;6.8;15.3;8.7;1.6;42.5;26.6;72;33.6
18/12/2015;1;0;0.91;7;27.2;2.1;8.5;6.5;1.5;54.8;26.6;71;37.3
18/12/2015;2;0;0.87;7.8;17;4;8.2;4.3;0.6;66.4;26.5;70;49.9
18/12/2015;3;0;0.85;8.6;11.4;1.1;4;2.9;0.6;72.9;26.3;71;48.3
18/12/2015;4;0;0.8;7.3;10.6;1.3;4.6;3.3;0.3;78;26.1;70;52.9
18/12/2015;5;0;0.82;6.7;8.3;0.7;3.6;2.8;0.2;18.6;26;70;67.2
18/12/2015;6;0;0.91;3.5;18;18.6;28.2;9.8;0.2;104.4;26.3;70;62.6
18/12/2015;7;0;1.1;2.4;27.4;49.5;68.7;19.9;0.7;86.7;27.8;65;52.1
18/12/2015;8;0;1.12;2.8;19.4;44.3;59;15.3;1;69.9;28.4;65;49.4
18/12/2015;9;0;1.23;2.1;29.6;40.1;54.1;14.8;0.4;320;29.2;64;65.7
18/12/2015;10;0;1.23;2.6;18.4;38.8;53.1;14.8;0.5;49.4;29.9;61;68.3
18/12/2015;11;0;1.17;3.4;23.8;35.1;48.9;14.1;1;75.3;31;56;58
18/12/2015;12;0;1.09;5.3;34.6;26.1;36.1;11.5;1.6;74.8;30.4;57;52.4
18/12/2015;13;0;1.08;5.2;25.9;38;48.4;13.2;1.7;95;31;53;48.6
18/12/2015;14;0.7;0.41;6.8;34.5;21.8;31.4;10.4;2;77.5;30.1;56;47.9
18/12/2015;15;0.9;0.33;6.5;20.5;29.8;40.9;11.8;1.5;87.6;29.7;56;52.1
18/12/2015;16;0.9;0.35;5.9;11.5;33.1;50.6;18.6;1.4;68.8;29.7;56;51.6
18/12/2015;17;1;0.42;4.9;6.7;40.5;47.7;11.9;1.1;68.1;28.9;59;55.7
18/12/2015;18;0.9;0.43;4.3;4.4;53;70;20.3;1.1;80.8;28.2;60;51.8
18/12/2015;19;0.8;0.34;3.8;15.7;40;52.7;13.7;1.1;82.7;27.8;62;50.9
18/12/2015;20;0.7;0.26;4;20.7;30.3;46.3;16.4;1;85.1;27.5;64;52
18/12/2015;21;0.8;0.19;4.2;29.2;35.6;52.2;17.6;1.2;70.6;27.3;64;49.4
18/12/2015;22;0.8;0.23;5;27.4;26.6;40;14.6;1.2;55.2;27;66;49.2
18/12/2015;23;0.6;0.16;6.6;17.1;16.8;29.1;13.1;1.3;54.7;26.9;67;44.5
18/12/2015;24;0.5;0.17;6.8;23.2;12.3;24.1;11.8;1.1;47.8;26.7;69;39.6
19/12/2015;1;0.5;0.11;7.4;20.6;4.7;14.7;10;0.8;52;26.5;69;46.7
19/12/2015;2;0.5;0.04;8;28.3;4.3;12.2;7.9;0.8;46.1;26.3;71;35.9
19/12/2015;3;0.4;0.08;7.6;26;3.1;10.7;7.6;0.6;42.6;26.6;70;45.5
19/12/2015;4;0.4;0.12;7.3;22.6;11;17;7.3;0.5;59.5;26.8;70;45.3
19/12/2015;5;0.2;0.14;9.5;16.2;2.5;6;3.6;0.8;45.6;26.5;73;40.4
19/12/2015;6;0.4;0.22;5.6;21.6;10.9;18.4;7.7;0.3;75.4;26.1;76;52.9
19/12/2015;7;0.4;0.37;2.5;24;15.6;29.4;13.8;0.6;75.2;25.6;80;52
19/12/2015;8;0.3;0.45;5.2;16.6;20.9;35.7;14.8;1.1;88.1;27.5;67;49.7
19/12/2015;9;0.6;0.37;5.4;18.7;20.5;30;11;1.2;70.2;29.8;59;53.4
19/12/2015;10;0.7;0.38;7.6;25;24.2;39.1;15.3;1.5;92.3;30.4;57;49.2
19/12/2015;11;0.6;0.49;6.8;25.2;26.2;38.4;13.4;1.2;75;31.3;52;52.1
19/12/2015;12;0.6;0.21;9.5;20.5;20.2;27.1;8.4;1.8;91.1;30.5;54;43.4
