Data_PIR;Hora_PIR;SO2_PIR;CO_PIR;O3_PIR;MP_PIR;NO_PIR;NOX_PIR;NO2_PIR;VEL_VENTO_PIR;DIR_VENTO_PIR;TEMP_PIR;UMID_PIR;STWD_PIR;
16/1/2014;5;0.1;0.33;2.4;11.6;59.6;71.1;11.7;1.3;135.7;24.1;81;26.5;0
16/1/2014;6;0.1;0.53;1.7;15.1;104;120.6;16.6;1.9;107.4;24.4;79;21.4;0
16/1/2014;7;0;0.51;2;26.8;65.9;81.5;15.6;3.6;119.6;26.4;72;27.9;0
16/1/2014;8;0;0.32;4.5;33;20.1;28.7;8.6;3.5;96.4;27.3;70;22.5;0
16/1/2014;9;0;0.25;6.3;44.8;9.7;16.5;6.8;2.8;109.3;28.6;62;27.3;0
16/1/2014;10;0;0.18;6.8;54.9;7.6;13.5;5.9;3.5;132.2;30.1;56;24.5;0
16/1/2014;11;0.2;0.2;7.5;37.5;8.2;14.2;6;3;141.5;30.5;52;27.1;0
16/1/2014;12;0.1;0.13;8.6;19.8;5.5;10.3;4.9;3.4;144.1;30.6;52;24.6;0
16/1/2014;13;0;0.08;8.9;13.1;6.4;12.4;6;3.1;161.1;30.1;52;26.1;0
16/1/2014;14;0.5;0.04;8.7;7.3;6.1;11.2;5.1;3.2;154.2;30.7;47;24;0
16/1/2014;15;0.8;0.02;8.6;7.9;6.1;11.8;5.7;3.8;145.4;30.5;48;19.8;0
16/1/2014;16;0.8;0.01;8.1;18.5;9.3;16.6;7.3;5.1;157;28.8;56;23.4;0
16/1/2014;17;0.6;0.04;6.7;21.8;9.8;16.7;6.8;5.1;158.2;28.6;58;22;0
16/1/2014;18;0.4;0.05;5.7;14;13;21.9;8.9;3.5;140.8;28;59;21.8;0
16/1/2014;19;0.9;0.19;3.1;10.2;28.8;42.4;13.6;3.1;136.8;26.2;66;20.8;0
16/1/2014;20;0.8;0.2;3.7;6.5;26.5;39;12.4;3;126.4;25.7;68;22.8;0
16/1/2014;21;0.7;0.2;3.7;8.4;19.3;30.7;11.4;3.2;127.5;25.5;70;22.2;0
16/1/2014;22;0.9;0.17;4.7;17.7;17.3;26.6;9.3;3.4;112.3;25.3;72;18.5;0
16/1/2014;23;0.9;0.1;6.4;25.7;8.9;16.2;7.3;4.4;106.3;25.2;72;14.7;0
16/1/2014;24;0.7;0.17;5.4;19.1;12.2;23.3;11.1;4.8;101.6;24.9;74;11.8;0
17/1/2014;1;1.1;0.2;4.9;30.5;10.6;20.5;9.9;4;101.7;24.5;75;11.2;0
17/1/2014;2;0.8;0.14;3.6;19.3;12.4;23;10.7;3.7;118.7;24.2;76;19.2;0
17/1/2014;3;0.9;0.15;2.3;24.5;12.2;23.1;11;2.4;144.4;24;77;30.5;0
17/1/2014;4;1.1;0.16;2.5;15.6;31.3;43.6;12.5;1.6;78.1;24.1;78;19.2;0
17/1/2014;5;1.2;0.26;2.1;11.6;68;83.8;16.1;1.3;50.8;24.2;80;17.7;0
17/1/2014;6;1.3;0.37;2.4;26.5;50.5;67;16.5;1.3;353.2;24.3;80;24.1;0
17/1/2014;7;1.5;0.63;3;28.9;39;51.1;12.2;1.1;18.4;24.9;80;39.8;0
17/1/2014;8;1.1;0.64;3.3;59.2;19;29.8;10.8;1.3;319.6;27.8;71;36.6;0
17/1/2014;9;0.9;0.48;8;41.7;8.5;17.1;8.6;1.7;301.2;27.7;71;33;0
17/1/2014;10;1;0.45;13;34.2;3.1;12.8;9.8;2.4;268.7;27.5;74;26.1;0
17/1/2014;11;1.2;0.41;16.9;21.4;2;9.1;7.2;3.4;252.3;27.4;75;20;0
17/1/2014;12;1.7;0.44;14.1;46.8;2.1;8.5;6.5;5.2;237.7;27.7;70;22.7;0
17/1/2014;13;1.6;0.42;8.3;29;6.9;11.9;5;4.6;185.8;28.8;67;25.1;0
17/1/2014;14;0;0.41;6.8;25.2;5.8;10.2;4.4;4.1;156.2;29.3;64;19;0
17/1/2014;15;0;0.49;6;15.7;8.7;14.4;5.7;4.2;143.2;30.2;64;21.2;0
17/1/2014;16;0;0.47;5.4;14.6;8.8;12.7;4;4.6;144.6;30.3;62;17.5;0
17/1/2014;17;0;0.49;4.9;16;9.5;14.7;5.1;4.1;141.9;29.9;64;19.8;0
17/1/2014;18;0;0.52;4.7;13.2;8.9;15.1;6.2;3.9;134.6;28.8;69;21.1;0
17/1/2014;19;0;0.06;3.9;12.7;13.1;20.1;7;3.6;123.5;26.7;73;22.3;0
17/1/2014;20;0;0.05;3.3;8.9;27.1;36.7;9.6;3.5;117.5;26.2;77;20.5;0
17/1/2014;21;0;0.09;2.7;17.9;24.7;34.2;9.5;3.4;124.9;25.9;78;24.2;0
17/1/2014;22;0;0.09;2.6;16.8;28.9;37.9;9;4.6;132.8;25.8;79;24.2;0
17/1/2014;23;0.1;0.14;2;14.3;22.3;31.6;9.4;3.1;109.4;25.6;81;16.4;0
17/1/2014;24;0;0.19;2;7.6;40.3;51.7;11.4;1.9;112.8;25.3;81;20.1;0
18/1/2014;1;0;0.15;1.8;4.2;54.4;67.2;12.8;1.8;145.5;25.3;82;17;0
18/1/2014;2;0.1;0.13;1.9;9.4;33.4;45.7;12.4;1.8;117;25.1;83;20.2;0
18/1/2014;3;0.1;0.05;2.5;10.6;9;18;9;2.5;102.3;24.8;83;12.6;0
18/1/2014;4;0.1;0.08;2.3;23.7;8.7;17;8.3;2.5;105.3;24.6;84;10.3;0
18/1/2014;5;0;0.22;1.7;14.3;46.7;59.6;12.9;1.7;109.4;24.4;85;17.2;0
18/1/2014;6;0.2;0.27;1.8;17.1;80.6;93.6;13;1;121.2;24.5;85;40;0
18/1/2014;7;0.1;0.29;2.8;30.9;37;46.3;9.3;2.2;25.2;25.9;81;24.5;0
18/1/2014;8;0.2;0.48;3.4;23.5;19.1;26.6;7.5;3.6;3.7;27;78;27;0
18/1/2014;9;0.2;0.4;5.7;48;10.1;16.7;6.6;2.6;23.7;27.9;73;30;0
18/1/2014;10;0.1;0.52;7.2;33.1;12.7;20.7;8.1;2.1;19.5;28.3;71;30.3;0
18/1/2014;11;0.3;0.21;16.7;51.1;1.2;6.5;5.5;2.3;269.1;29.5;69;27;0
18/1/2014;12;0.4;0.27;22.2;30.4;1.9;10;8.3;2.9;197.8;29.2;68;25.4;0
18/1/2014;13;0.3;0.2;9.3;18.7;6.1;13.9;7.8;2.8;150.5;30.7;61;24.8;0
18/1/2014;14;0;0.19;7.1;12.1;7.4;12.9;5.6;3.5;126.9;32;57;24.6;0
18/1/2014;15;0;0.16;7;7.6;7;11.3;4.3;4.2;124.2;32.1;57;22.9;0
18/1/2014;16;0;0.18;7.1;15.1;10.9;16.1;5.2;4.7;118.9;30.6;64;22.6;0
18/1/2014;17;0;0.15;6.7;19.1;13.9;20.7;6.9;6.8;121;29.9;61;20.3;0
18/1/2014;18;0;0.15;7.2;12.7;12.6;20.2;7.6;6.7;114.9;28.5;65;16.4;0
18/1/2014;19;0;0.16;6.6;6.9;7.7;14.7;7.1;5.7;101.3;26.9;75;11.4;0
18/1/2014;20;0;0.13;7.3;4.4;4.6;10.5;5.8;5.3;102;26.6;75;11.5;0
18/1/2014;21;0;0.18;5.8;18;8.6;15.9;7.3;3.9;103.8;26.4;75;13.4;0
18/1/2014;22;0;0.15;4.5;20.6;9.9;17.3;7.4;3.7;101.8;26.3;76;12.1;0
18/1/2014;23;0;0.12;4.7;18.2;7.6;14.1;6.5;3.7;100.6;26.2;80;14.5;0
18/1/2014;24;0;0.15;4;20.7;11.3;19.8;8.5;2.4;96;26;81;20.2;0
19/1/2014;1;0;0.14;3.2;25.4;13.8;22.2;8.4;2.1;104;25.6;82;17.9;0
19/1/2014;2;0;0.11;3.6;20.5;7.1;15.4;8.3;2.3;102.5;25.4;83;16.5;0
19/1/2014;3;0;0.08;3.8;12.7;4.1;11;6.9;3.6;93.9;25.5;82;24.2;0
19/1/2014;4;0;0.06;3.5;31.1;6.4;14.5;8.1;2.7;82.5;25.2;82;20.1;0
19/1/2014;5;0;0.08;3.3;16.8;22.9;32.5;9.6;2;43.9;25;85;10.5;0
19/1/2014;6;0;0.13;2.6;18.1;40.6;53;12.5;2;45.4;24.8;85;16.7;0
19/1/2014;7;0;1.37;4.2;18.1;15.1;22.2;7.1;2.2;5.7;26.3;81;32.9;0
19/1/2014;8;0;1.08;6;73.6;10.5;16.1;5.6;3.1;38.4;27.7;74;16.7;0
19/1/2014;9;0;1.35;7.8;44.6;8.2;13.7;5.5;2.7;26.1;28.7;68;35;0
19/1/2014;10;0;0.43;8.8;50.7;6.5;15.7;9.2;1.6;36.2;28.2;72;38.9;0
19/1/2014;11;0;0.13;6.7;26.4;5.1;8.9;3.8;4.3;104.5;26.8;77;24;0
19/1/2014;12;0;0.21;5.5;13.9;10.5;16;5.5;3.6;138.9;27.9;78;19.4;0.2
19/1/2014;13;0;0.26;5.2;9.7;11.3;18.4;7.2;4.9;151.3;28.2;74;23.9;0
19/1/2014;14;0;0.21;5.8;17.9;7.5;12;4.5;4.5;121.4;30;63;24.5;0
19/1/2014;15;0;0.17;6.5;11.2;8;11.1;3.2;5.1;111.7;30.8;58;18.7;0
19/1/2014;16;0;0.12;6.7;6.6;5.6;8.3;2.7;5.6;106.3;29.3;65;15.7;0
19/1/2014;17;0;0.14;5.8;8.7;7.8;11.6;3.8;6.4;101.5;28;70;13.4;0
19/1/2014;18;0;0.13;5.6;6.9;8.1;11.8;3.8;6.3;101.5;27.2;73;13.9;0
19/1/2014;19;0.1;0.18;5.6;12.9;4.1;7.1;3.1;5.9;101.7;26.6;76;12.9;0
19/1/2014;20;0;0.15;5.5;11.7;6.3;9.9;3.6;5;100.4;26.6;75;16.3;0
19/1/2014;21;0;0.11;5.2;8.6;6.4;10;3.7;5.2;102.2;26.7;75;15.9;0
19/1/2014;22;0;0.19;5.9;10.6;6.7;11.4;4.7;6;107.2;26.3;78;16.5;0
19/1/2014;23;0;0.16;5.9;13.3;9.4;15;5.6;5.4;112.6;26.1;79;21.5;0
19/1/2014;24;0.1;0.13;4.6;8.5;7.8;13.4;5.6;3.3;103.4;25.8;80;19.4;0
20/1/2014;1;0.1;0.11;4.3;11.4;8.5;14.7;6.2;2.7;79.1;25.6;81;17.8;0
20/1/2014;2;0;0.11;4.4;6.1;3.3;8.3;5;2.5;93.9;25.2;82;20;0
20/1/2014;3;0.1;0.11;4.1;9.2;2.9;8.9;6;2.3;76.7;25.1;83;18;0
20/1/2014;4;0;0.14;2.2;12.2;16.3;30;13.7;2.4;74.6;25;83;16.7;0
20/1/2014;5;0.1;0.19;1.9;9.3;69.4;86.5;17.1;2.4;58.7;24.9;83;13.7;0
20/1/2014;6;0.1;0.27;2.2;25.4;52.2;67.2;15.2;2.5;33.6;24.7;85;14.3;0
20/1/2014;7;0.1;2.13;3.3;18.3;23.4;33.3;9.9;2.1;24.9;26.3;80;17.5;0
20/1/2014;8;0;0.91;4;54.8;19.7;28.9;9.2;3.9;47.2;27.7;74;27.7;0
20/1/2014;9;0.1;0.3;5.6;37.7;13.9;20.9;7.1;4.7;70.2;28.1;70;23.7;0
20/1/2014;10;0.2;0.26;6.5;46.3;9;15;6.1;3.2;89.3;30.2;61;27.2;0
20/1/2014;11;0.1;0.42;6.9;25.3;11.2;15.5;4.3;4.2;102.9;31;58;18.3;0
20/1/2014;12;0.2;0.28;7.7;38.6;8.2;12.7;4.5;4.7;93.1;30.7;60;21.7;0
20/1/2014;13;0.1;0.22;8.8;20.8;7.9;11.6;3.7;5.2;99.1;30.9;57;19.4;0
20/1/2014;14;0;0.16;9.4;13.6;8;11.7;3.7;5.4;102.7;31.3;54;18;0
20/1/2014;15;0;0.08;9.9;18.2;6.8;11.4;4.6;5.5;100.1;31.2;55;17.8;0
20/1/2014;16;0.1;0.01;8.5;32.6;9.5;14.7;5.2;5.9;102.1;30.8;57;16.2;0
20/1/2014;17;0.2;0.03;8.4;19.8;9.5;15.4;5.9;6.1;100.1;29;62;19.2;0
20/1/2014;18;0.2;0.11;8.3;11;6.4;11.8;5.4;7.6;114.6;28;67;16.3;0
20/1/2014;19;0.4;0.24;5.9;18.2;6.7;13.4;6.7;5.7;109.3;26.9;72;16;0
20/1/2014;20;0.7;0.27;5.8;21.7;8.8;15.8;7;5.2;103.1;26.6;74;13.7;0
20/1/2014;21;0.4;0.26;5.9;12.6;10;16.9;6.9;4.3;102.8;26.4;75;14.3;0
20/1/2014;22;0.6;0.32;4.8;11.8;8.9;18.1;9.2;3.5;101.4;26.3;76;14.5;0
20/1/2014;23;0.5;0.28;4.2;15.3;13.4;22.1;8.8;2.9;89.8;26.3;76;19.3;0
20/1/2014;24;0.9;0.28;4.5;29.8;17.2;28.3;11.1;2.7;86.5;26;77;19.1;0
21/1/2014;1;0.8;0.37;2.8;19;21.9;34.1;12.3;2.1;105.6;25.5;79;14.1;0
21/1/2014;2;0.6;0.34;3.7;17.7;9.9;20.9;11;2.1;99.1;25.6;80;16;0
21/1/2014;3;0.7;0.36;4.6;16.2;6.9;15.4;8.5;2.6;107.9;25.3;82;15.4;0
21/1/2014;4;1.1;0.35;4.7;12.1;15.6;26.1;10.6;4;97.7;25.3;80;19.6;0
21/1/2014;5;0.9;0.37;2.3;22.9;53;73.9;20.9;2.6;80.7;25.2;78;19.1;0
21/1/2014;6;1.2;0.45;2.2;31.3;58.5;77.4;19.1;2.4;54.9;24.8;82;12.3;0
21/1/2014;7;1;0.5;2.9;23.8;39.3;54.5;15.2;2.4;74.1;25.9;77;21.7;0
21/1/2014;8;0.9;0.43;4.9;41.8;20.1;32;12;2.9;74;26.8;76;24.7;2.6
21/1/2014;9;0.6;0.42;5.9;25.5;12.3;20.1;7.8;2.8;94.1;26.5;80;32.8;7.4
21/1/2014;10;0.8;0.37;7.9;24.3;9;15.7;6.7;3.5;97.2;29.4;65;20.9;0
21/1/2014;11;1;0.38;10.9;42.1;6.5;12.4;5.9;4.4;101.4;30.9;57;18.5;0
21/1/2014;12;1;0.3;11.7;22.4;6.9;12.7;5.9;5.4;101.5;30.4;61;17.9;0
21/1/2014;13;1.3;0.31;12.5;12.2;5.9;10;4.1;8.1;106.3;28.8;66;15.2;0
21/1/2014;14;0.1;0.22;12.7;32.5;7.1;12;4.9;7.3;117.1;30.1;55;22;0
21/1/2014;15;0;0.16;11.8;17.4;8.3;14.5;6.2;5.2;101.1;30;54;21;0
21/1/2014;16;0;0.2;9.3;10.4;11.6;20;8.6;4.1;95.4;28.8;60;20.4;0
21/1/2014;17;0;0.24;8.1;10.9;10;18.3;8.4;4.4;98;28;68;16.5;0
21/1/2014;18;0;0.32;7;17.8;10.1;18.8;8.8;4;94.5;27.1;74;19;0
21/1/2014;19;0;0.21;6.7;19.3;8.7;17.1;8.5;3.1;112.7;26.5;77;20.7;0
21/1/2014;20;0;0.25;5.8;24;10.1;18.5;8.4;3;114.9;26.3;79;19.7;0
21/1/2014;21;0.1;0.29;4.9;32.3;16.7;27.3;10.7;2.4;109.2;26.2;79;23.9;0.8
21/1/2014;22;0;0.31;3.3;19.4;19.3;34.8;15.5;2;88.2;24.8;86;23;1.4
21/1/2014;23;0.1;0.3;3.1;28.2;25.3;38.4;13.1;3.1;126.7;24.3;89;22.7;3.4
21/1/2014;24;0.1;0.36;2.6;23.4;37.8;54.1;16.3;3.6;132.4;24.3;88;20.6;0.6
22/1/2014;1;0.1;0.3;4.1;29.9;36.5;53.6;17.1;3.5;135.4;23.4;89;17.7;9.8
22/1/2014;2;0.2;0.23;3.2;17.8;22.7;37.4;14.7;2.2;104.8;23.1;90;14.4;0
22/1/2014;3;0.1;0.2;6.3;9.4;6.5;15.2;8.8;2.3;70.5;23.3;88;14.5;0
22/1/2014;4;0.2;0.26;4;5.8;12.5;24.4;11.9;2.3;105.3;23.8;88;18.1;4.2
22/1/2014;5;0.2;0.19;6.3;9.7;26;40.2;14.2;2.8;133.1;22.1;89;19.7;8.8
22/1/2014;6;0.2;0.28;2.2;8.5;54.1;77.5;23.4;1.9;166.1;22;91;19.9;0.6
22/1/2014;7;0.5;0.42;2.2;18.6;61.3;83.4;22.1;1.6;160.6;22.7;90;32.4;0.6
22/1/2014;8;0.3;0.38;2.7;17.5;21.1;35.9;14.8;1.5;180.9;23;91;29.3;10.2
22/1/2014;9;0.6;0.49;3.7;24.7;19.3;37;17.7;2.3;210.2;25.1;85;29;0
22/1/2014;10;0.1;0.34;6.2;24.9;10;19.8;9.9;3.8;140.7;27.7;74;34.6;0
22/1/2014;11;0.1;0.37;8.7;13;6.1;13.6;7.5;2.1;302.1;26.2;78;31.2;0
22/1/2014;12;0.2;0.24;10.8;49.1;6.8;12.3;6.1;2.6;111.2;28.7;67;30.8;0
22/1/2014;13;0.2;0.31;13.3;26.8;7.5;14.9;7.5;2.3;44;30;60;33;0
22/1/2014;14;0.1;0.11;12.8;14.8;7.6;13.6;6;3.5;90.9;30.7;56;26.3;0
22/1/2014;15;0.1;0.08;12.5;17.5;7;12.8;5.9;4.3;95.4;30.2;59;21.7;0
22/1/2014;16;0;0.03;11.6;25.4;8.4;14;5.7;5.2;98.6;29.9;60;17.7;0
22/1/2014;17;0;0.06;10.5;27.9;8.1;14.1;6;5.4;101.3;29.2;64;16;0
22/1/2014;18;0.2;0.14;9.4;16.4;8.1;14.8;6.7;5.2;99.6;27.7;70;16.3;0
22/1/2014;19;0.2;0.17;7.9;9.9;5.3;11.9;6.6;6.6;110.9;26.4;74;14.3;0
22/1/2014;20;0.4;0.22;5.7;17.9;9.5;19.1;9.6;5.8;117.9;26.1;76;15.6;0
22/1/2014;21;0.2;0.3;3.9;20.1;13.3;25.4;12.2;3.1;104.7;25.9;78;15.3;0
22/1/2014;22;0.5;0.28;3.3;25.4;17.4;30.2;12.8;2.3;96.1;25.7;78;18.8;0
22/1/2014;23;0.4;0.29;3.1;38.2;19.2;32.8;13.6;2.6;103;25.4;78;13.8;0
22/1/2014;24;0.5;0.31;2;49.2;45.4;62.9;17.5;2.1;99.7;25.2;78;17.2;0
23/1/2014;1;0.5;0.21;2.3;33.8;27.8;43.5;15.8;2;96.1;25.1;78;17.3;0
23/1/2014;2;0.3;0.18;3.4;49.1;11.4;24.3;12.8;1.9;90;24.9;79;17.2;0
23/1/2014;3;0.4;0.14;3.9;29;7.4;18.4;11.1;2.3;109.4;24.9;79;17.2;0
23/1/2014;4;0.5;0.08;6.8;33.9;7.5;15.7;8.2;3.2;75.3;23.5;83;18.3;0
23/1/2014;5;0.5;0.11;3.7;18.5;33.4;48.1;14.8;3.3;115.7;23.4;81;20.2;0
23/1/2014;6;0.6;0.1;2.3;18.6;45.8;63.2;17.4;4.2;90.7;23.5;82;17.4;0
23/1/2014;7;0.6;0.17;3.1;26.9;37.3;50;12.8;3;67.1;24.8;77;17.1;0
23/1/2014;8;0.4;0.06;7.5;40;13.4;20.6;7.2;3.5;83.1;26.8;71;20.1;0
23/1/2014;9;0.4;0.04;8.5;49.7;9.7;16.4;6.7;3.4;106.7;28.6;64;22.2;0
23/1/2014;10;0.5;0.02;10.4;27.7;10.6;17.7;7.1;4.1;87;28.4;63;23.1;0
23/1/2014;11;0.6;0.01;10.9;15.3;8.9;14;5.1;4.7;95;29.1;61;21.4;0
23/1/2014;12;0.5;0.01;11.9;17.7;7.9;12.5;4.6;4.5;106.4;30.5;56;23.3;0
23/1/2014;13;0.4;0;11.9;15.9;7.4;12.4;5;4.4;117.3;31;53;21.9;0
23/1/2014;14;0;0;11.9;17.5;6.1;10.9;4.9;4.6;120.9;31.3;53;22.2;0
23/1/2014;15;0;0;11.4;13.3;8.9;14.5;5.7;5.5;132.1;31.4;51;27.9;0
23/1/2014;16;0;0.01;10.1;7.6;11;18.9;7.9;4.4;139.6;31.6;50;28.5;0
23/1/2014;17;0;0;9.8;19.1;10.2;17.8;7.6;3.8;115.1;30.4;52;22.5;0
23/1/2014;18;0;0;8.4;12.8;10.8;18.6;7.8;3.5;121;28.9;59;20.3;0
23/1/2014;19;0.1;0.19;7.8;7.1;10.7;19.4;8.7;3.2;110.5;26.6;67;18;0
23/1/2014;20;0;0.28;5.4;5.2;16.2;27.4;11.3;3;107.6;26;70;16.2;0
23/1/2014;21;0;0.3;4.9;2.8;18.8;31.5;12.7;2.9;109.7;25.7;72;17.3;0
23/1/2014;22;0;0.27;4.4;12.8;21.3;35.8;14.6;2.7;109.7;25.4;72;17.7;0
23/1/2014;23;0;0.31;2.4;15.4;44.4;62.6;18.2;1.8;121;25.1;74;26.6;0
23/1/2014;24;0.1;0.27;2.9;11.1;32.2;49.1;17;2.5;112.3;24.9;75;18.1;0
24/1/2014;1;0.3;0.34;2.3;13.9;31.4;47.7;16.3;3.3;130.5;24.6;77;24.9;0
24/1/2014;2;0.2;0.23;3;32.5;31.1;46;15;2.4;127.2;24.4;78;22.3;0
24/1/2014;3;0;0.23;4;29.3;12.5;25.4;13;2.1;107.9;24.4;78;12.7;0
24/1/2014;4;0.1;0.26;2.7;19.8;17.8;31.2;13.4;1.4;120.3;23.9;81;18.5;0
24/1/2014;5;0.1;0.41;1.8;19.2;79.1;98.5;19.5;1.1;108;23.9;80;27.4;0
24/1/2014;6;0.2;0.35;2.8;30;66.6;90;23.4;2.2;122.2;23.9;79;25.8;0
24/1/2014;7;0.1;0.34;3.7;23.3;43.2;64.3;21.1;2.7;144.7;24.5;78;23.4;0
24/1/2014;8;0.2;0.35;7;39.2;11.4;28;16.6;2.7;149.5;25.2;75;23.1;0
24/1/2014;9;0;0.26;10;37.1;7.2;17.2;10;2.5;163.9;27;69;24.1;0
24/1/2014;10;0.1;0.29;11.1;24.9;6.3;15.3;9;3.1;141.7;28.5;66;24.8;0
24/1/2014;11;0.1;0.28;14.5;34.5;8.3;18.4;10.2;5.5;111;26.1;71;21.5;0
24/1/2014;12;0.4;0.23;17.6;24.1;6.6;16;9.4;4.7;115.1;27.4;65;20.2;0
24/1/2014;13;0.2;0.22;14.6;34.3;6.2;13.5;7.4;3.4;120.2;30;56;23.3;0
24/1/2014;14;0;0.16;13.4;33.7;5.8;11.5;5.7;3.2;131.1;30.6;57;28.2;0
24/1/2014;15;0;0.31;13;34.1;6;12.2;6.2;3.9;133.1;30.9;57;23.2;0
24/1/2014;16;0;0.2;11.5;31.3;8.3;15.9;7.6;3.8;133.9;30.6;59;22.1;0
24/1/2014;17;0;0.16;11;30.9;7.4;14.8;7.4;4.2;129.3;29.9;63;19.7;0
24/1/2014;18;0;0.27;8.8;18.6;10;18.7;8.7;3.5;124.5;27.7;70;21.8;0
24/1/2014;19;0;0.17;6.5;11.5;13.4;24.5;11.1;3;129;26.3;77;20.8;0
24/1/2014;20;0;0.25;4.9;8.1;14.7;26.5;11.8;3.6;138.7;25.9;80;21.8;0
24/1/2014;21;0;0.28;3.8;15.1;28.5;43.5;15;5;155.9;26;80;22.9;0
24/1/2014;22;0;0.3;3.5;29.3;21.7;36.4;14.7;2.7;134;25.9;82;24.3;0
24/1/2014;23;0;0.32;3.4;22.7;16.2;29.6;13.4;2.6;97.2;25.9;78;16.6;0
24/1/2014;24;0;0.28;2.7;23.8;18.9;32.4;13.5;2.6;70.1;25.7;79;15.1;0
25/1/2014;1;0;0.2;3.9;21.4;12.1;25.6;13.6;2.9;71.7;25.4;79;15.5;0
25/1/2014;2;0;0.2;5.3;22.4;11.3;21.8;10.5;3.2;72.7;25;80;13.9;0
25/1/2014;3;0;0.17;6.8;26.8;7.3;15;7.6;3.2;68.9;24.8;80;13.3;0
25/1/2014;4;0;0.12;5.4;22.1;16.3;26.5;10.2;2.8;64;24.5;81;13.7;0
25/1/2014;5;0;0.19;3.5;16.1;31.2;46.4;15.2;2.5;55.1;24.3;82;12.3;0
25/1/2014;6;0.1;0.21;2.2;29.1;52.5;69.8;17.4;2.8;59.5;24.5;82;14.6;0
25/1/2014;7;0;0.28;3.5;43.9;30.7;43.7;13.1;5;67.3;25.4;80;15.7;0
25/1/2014;8;0;0.28;7.5;54.9;12.2;20.4;8.2;4.5;72.3;26.5;75;16.1;0
25/1/2014;9;0;0.15;9.7;30.5;14;22;7.9;4.3;85.5;28.2;65;20.5;0
25/1/2014;10;0;0.08;13.4;47.6;6.2;11.4;5.2;5;97.5;29.5;60;18.5;0
25/1/2014;11;0.1;0.05;15;35.7;6;11.6;5.5;5;95.7;29.8;57;18.9;0
25/1/2014;12;0;0.04;15;37.2;6.2;10.6;4.5;5.1;100.8;30.3;53;18.7;0
25/1/2014;13;0.1;0;15.4;21.4;5.8;10.1;4.3;4.9;92.3;31;48;22.6;0
25/1/2014;14;0;0;15.4;11.7;6.4;10.9;4.5;5.4;103.1;31.1;51;20.4;0
25/1/2014;15;0;0;14.5;19;6.1;10;4;6;102.3;30.4;52;16.4;0
25/1/2014;16;0;0.01;12.6;14;10.1;17.1;7;6.8;109.1;29.6;55;17.1;0
25/1/2014;17;0;0;11.2;10.8;14.6;21.2;6.7;7.5;111.7;29.2;57;19.7;0
25/1/2014;18;0;0;11.8;6.6;8.4;14.3;5.9;5.5;103.3;28.1;62;15.1;0
25/1/2014;19;0;0.06;11;5.4;5.8;11.7;5.9;4.8;101.2;26.7;68;13.6;0
25/1/2014;20;0;0.15;9.3;11.8;4.5;12;7.5;3.8;97.2;26.2;71;16.7;0
25/1/2014;21;0;0.16;7.9;22.3;13.6;23.6;10;3.5;98.5;26;72;15.5;0
25/1/2014;22;0.1;0.19;6.6;28.5;12.2;23.3;11.1;3.2;102.8;25.8;73;13;0
25/1/2014;23;0;0.26;5.1;25.9;12.5;24.5;12.1;3;103.5;25.8;74;13.3;0
25/1/2014;24;0;0.24;4.9;28.6;11;22.7;11.6;2.7;103.6;25.6;74;14.3;0
26/1/2014;1;0;0.19;5;29.6;9.6;19.3;9.7;2.7;108.1;25.3;76;17.3;0
26/1/2014;2;0;0.15;7.2;18.6;3.2;9.9;6.8;3.8;121.1;25;78;20.5;0
26/1/2014;3;0;0.15;8.1;15.9;3.6;9.7;6.3;4.5;123.7;25;78;18.3;0
26/1/2014;4;0.1;0.11;7.6;23;2.6;8.3;5.7;2.3;122.7;24.9;79;20.3;0
26/1/2014;5;0;0.17;4.5;14.9;12.5;22.7;10.3;1.7;121.6;24.8;80;22.9;0
26/1/2014;6;0;0.26;2.3;17.1;34.6;49.4;14.8;1.9;126.8;24.7;81;19.1;0
26/1/2014;7;0.1;0.26;4.7;40.2;22.5;33.7;11.3;2.5;115;26.8;74;19.4;0
26/1/2014;8;0;0.15;8.1;30.6;11;18;7;3.7;116.6;28.8;66;21.2;0
26/1/2014;9;0;0.14;8.6;28.9;13.5;20.8;7.3;3.6;117.9;29.1;63;22.3;0
26/1/2014;10;0;0.14;10.2;33.8;9.7;15;5.3;4.4;110;30.4;57;21.6;0
26/1/2014;11;0;0.07;11.5;25.2;6;10.2;4.2;4.7;113.8;30.7;57;22.1;0
26/1/2014;12;0;0.07;11;16.6;5.3;8.2;3;5.7;127.1;31.1;56;24.6;0
26/1/2014;13;0;0.05;10.8;10.2;6.4;10.3;3.9;5.6;133;31.6;54;25.3;0
26/1/2014;14;0;0.1;10.1;6.9;5.6;9.4;3.7;4.3;141.7;31.5;57;20.2;0
26/1/2014;15;0;0.07;10.1;6.3;3.7;6.7;3;4.5;147.3;30.6;60;20;0
26/1/2014;16;0;0.11;9;9.1;8.9;14.7;5.8;4.3;143.8;30.1;62;21.2;0
26/1/2014;17;0;0.14;5.6;6.1;34.1;48;13.9;4.1;144;29.2;65;20.2;0
26/1/2014;18;0;0.14;5.8;7.7;21.3;32.7;11.4;4;145.2;28.8;66;17.3;0
26/1/2014;19;0;0.26;5.3;5.2;16.7;25.8;9.1;3.5;141.9;27.2;73;18.6;0
26/1/2014;20;0.1;0.26;5.7;23;11.2;20.1;8.9;3.5;140.9;26.9;74;17.3;0
